Site;Night_Date;Id;Positive_min;Validation;Nb_contacts;X;Y;Habitat1;Habitat2;Machine;Opérateur;Projet;start;end;diff
Tintange verger;24/05/2018;Pleaur;1;Smits Q.;1;249512;54780;Zone urbanisée (ville , village);Haie;DEMNA-1;Servais B.;Martelange;21:43;04:56;7,21666666666667
Tintange verger;24/05/2018;Plesp;3;Smits Q.;3;249512;54780;Zone urbanisée (ville , village);Haie;DEMNA-1;Servais B.;Martelange;21:43;04:56;7,21666666666667
Watrinsart;31/05/2018;ChiroSp;168;Smits Q.;486;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;ENVsp;1;Smits Q.;1;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;Eptser;1;Smits Q.;1;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;Myodau;5;Smits Q.;5;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;Myomyo;1;Smits Q.;2;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;Myosp;88;Smits Q.;170;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;parasi;6;;7;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;Pip50;32;Smits Q.;93;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;Pipnat;2;Smits Q.;2;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;PippiT;189;Smits Q.;824;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
Watrinsart;31/05/2018;Pleaur;1;Smits Q.;1;210373;46300;Plan d'eau - étang (>50m²);Bande boisée et alignement d'arbres;DEMNA-1;Servais B.;Martelange;21:43;04:39;6,93333333333333
ligne 161 - DB4;10/09/2016;parasi;1;;1;153708;163480;Cavité - carrière, mine et grotte;;SM2-E;P. Nyssen;Plecobrux;05:07;05:07;0
ligne 161 - DB5;08/09/2016;ChiroSp;47;;102;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:15;03:45;6,5
ligne 161 - DB5;08/09/2016;Myosp;39;P. Nyssen;90;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:15;03:45;6,5
ligne 161 - DB5;08/09/2016;Pleaur;2;P. Nyssen;2;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:15;03:45;6,5
ligne 161 - DB5;08/09/2016;Plesp;1;P. Nyssen;1;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:15;03:45;6,5
ligne 161 - DB5;09/09/2016;ChiroSp;59;;159;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:52;02:40;4,8
ligne 161 - DB5;09/09/2016;Myosp;52;P. Nyssen;106;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:52;02:40;4,8
ligne 161 - DB5;10/09/2016;ChiroSp;37;;86;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;20:45;03:49;7,06666666666667
ligne 161 - DB5;10/09/2016;Myosp;25;P. Nyssen;64;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;20:45;03:49;7,06666666666667
ligne 161 - DB5;10/09/2016;parasi;2;P. Nyssen;3;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;20:45;03:49;7,06666666666667
ligne 161 - DB5;11/09/2016;ChiroSp;40;;101;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:03;03:23;6,33333333333333
ligne 161 - DB5;11/09/2016;Myosp;27;P. Nyssen;44;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:03;03:23;6,33333333333333
ligne 161 - DB5;11/09/2016;parasi;2;P. Nyssen;2;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:03;03:23;6,33333333333333
ligne 161 - DB5;12/09/2016;ChiroSp;87;;202;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:09;05:15;8,1
ligne 161 - DB5;12/09/2016;Myosp;71;P. Nyssen;109;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:09;05:15;8,1
ligne 161 - DB5;12/09/2016;parasi;1;;1;153779;163406;Cavité - carrière, mine et grotte;;SM2-D;P. Nyssen;Plecobrux;21:09;05:15;8,1
Ligne 161 - DB6;08/09/2016;ChiroSp;33;P. Nyssen;67;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;01:03;02:38;1,58333333333333
Ligne 161 - DB6;08/09/2016;Myosp;27;;52;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;01:03;02:38;1,58333333333333
Ligne 161 - DB6;09/09/2016;ChiroSp;12;P. Nyssen;22;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;21:17;02:31;5,23333333333333
Ligne 161 - DB6;09/09/2016;Myosp;8;;10;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;21:17;02:31;5,23333333333333
Ligne 161 - DB6;10/09/2016;ChiroSp;3;;3;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;01:21;01:32;0,183333333333333
Ligne 161 - DB6;10/09/2016;Myosp;2;;2;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;01:21;01:32;0,183333333333333
Ligne 161 - DB6;11/09/2016;ChiroSp;3;;5;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;23:11;05:15;6,06666666666667
Ligne 161 - DB6;11/09/2016;Myosp;1;;1;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;23:11;05:15;6,06666666666667
Ligne 161 - DB6;12/09/2016;ChiroSp;22;P. Nyssen;43;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;21:14;03:44;6,5
Ligne 161 - DB6;12/09/2016;Myosp;9;P. Nyssen;12;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;21:14;03:44;6,5
Ligne 161 - DB6;13/09/2016;ChiroSp;2;;2;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;23:57;00:03;0,1
Ligne 161 - DB6;13/09/2016;Myosp;3;;3;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;23:57;00:03;0,1
Ligne 161 - DB6;14/09/2016;ChiroSp;7;;13;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;23:47;02:34;2,78333333333333
Ligne 161 - DB6;14/09/2016;Myosp;1;;1;154176;163029;Cavité - carrière, mine et grotte;;SM2-C;P. Nyssen;Plecobrux;23:47;02:34;2,78333333333333
ligne 161 - drève des bonniers;01/10/2016;ChiroSp;6;;7;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;20:46;1
ligne 161 - drève des bonniers;01/10/2016;Myosp;8;P. Nyssen;8;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;20:46;1
ligne 161 - drève des bonniers;01/10/2016;PippiT;1;;3;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;20:46;1
ligne 161 - drève des bonniers;02/10/2016;ChiroSp;7;;7;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:40;22:19;2,65
ligne 161 - drève des bonniers;02/10/2016;Pip50;2;;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:40;22:19;2,65
ligne 161 - drève des bonniers;02/10/2016;PippiT;12;P. Nyssen;21;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:40;22:19;2,65
ligne 161 - drève des bonniers;03/10/2016;PippiT;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:27;19:27;0
ligne 161 - drève des bonniers;04/10/2016;ChiroSp;8;;8;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:33;04:15;8,7
ligne 161 - drève des bonniers;04/10/2016;Myosp;2;P. Nyssen;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:33;04:15;8,7
ligne 161 - drève des bonniers;06/10/2016;Myosp;2;;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:49;01:02;5,21666666666667
ligne 161 - drève des bonniers;06/10/2016;PippiT;2;;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:49;01:02;5,21666666666667
ligne 161 - drève des bonniers;08/09/2016;ChiroSp;21;;26;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:23;23:37;3,23333333333333
ligne 161 - drève des bonniers;08/09/2016;Myosp;4;;4;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:23;23:37;3,23333333333333
ligne 161 - drève des bonniers;08/09/2016;Pip50;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:23;23:37;3,23333333333333
ligne 161 - drève des bonniers;08/09/2016;PippiT;21;P. Nyssen;44;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:23;23:37;3,23333333333333
ligne 161 - drève des bonniers;08/10/2016;ChiroSp;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;03:49;03:49;0
ligne 161 - drève des bonniers;09/09/2016;ChiroSp;24;P. Nyssen;50;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;05:58;9,71666666666667
ligne 161 - drève des bonniers;09/09/2016;Myosp;12;P. Nyssen;18;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;05:58;9,71666666666667
ligne 161 - drève des bonniers;09/09/2016;Pip50;3;;3;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;05:58;9,71666666666667
ligne 161 - drève des bonniers;09/09/2016;PippiT;21;;96;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;05:58;9,71666666666667
ligne 161 - drève des bonniers;10/09/2016;ChiroSp;36;P. Nyssen;45;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:08;06:49;10,6833333333333
ligne 161 - drève des bonniers;10/09/2016;Myosp;10;P. Nyssen;17;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:08;06:49;10,6833333333333
ligne 161 - drève des bonniers;10/09/2016;Pip50;2;;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:08;06:49;10,6833333333333
ligne 161 - drève des bonniers;10/09/2016;PippiT;36;;154;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:08;06:49;10,6833333333333
ligne 161 - drève des bonniers;11/09/2016;ChiroSp;28;P. Nyssen;55;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;02:10;5,91666666666667
ligne 161 - drève des bonniers;11/09/2016;Myosp;13;P. Nyssen;19;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;02:10;5,91666666666667
ligne 161 - drève des bonniers;11/09/2016;parasi;1;P. Nyssen;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;02:10;5,91666666666667
ligne 161 - drève des bonniers;11/09/2016;Pip50;2;;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;02:10;5,91666666666667
ligne 161 - drève des bonniers;11/09/2016;PippiT;15;P. Nyssen;22;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:15;02:10;5,91666666666667
ligne 161 - drève des bonniers;12/09/2016;ChiroSp;18;;20;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:09;06:23;10,2333333333333
ligne 161 - drève des bonniers;12/09/2016;Myosp;7;P. Nyssen;9;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:09;06:23;10,2333333333333
ligne 161 - drève des bonniers;12/09/2016;Pip50;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:09;06:23;10,2333333333333
ligne 161 - drève des bonniers;12/09/2016;PippiT;21;;49;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:09;06:23;10,2333333333333
ligne 161 - drève des bonniers;13/09/2016;ChiroSp;19;P. Nyssen;30;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:12;23:26;3,23333333333333
ligne 161 - drève des bonniers;13/09/2016;Myosp;4;;5;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:12;23:26;3,23333333333333
ligne 161 - drève des bonniers;13/09/2016;Pip50;3;;4;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:12;23:26;3,23333333333333
ligne 161 - drève des bonniers;13/09/2016;PippiT;24;;70;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:12;23:26;3,23333333333333
ligne 161 - drève des bonniers;14/09/2016;ChiroSp;22;P. Nyssen;28;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:08;05:49;9,68333333333333
ligne 161 - drève des bonniers;14/09/2016;Myosp;6;P. Nyssen;8;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:08;05:49;9,68333333333333
ligne 161 - drève des bonniers;14/09/2016;PippiT;26;;85;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:08;05:49;9,68333333333333
ligne 161 - drève des bonniers;15/09/2016;ChiroSp;42;P. Nyssen;68;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:02;06:18;10,2666666666667
ligne 161 - drève des bonniers;15/09/2016;Myosp;12;P. Nyssen;18;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:02;06:18;10,2666666666667
ligne 161 - drève des bonniers;15/09/2016;Pipnat;2;P. Nyssen;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:02;06:18;10,2666666666667
ligne 161 - drève des bonniers;15/09/2016;PippiT;14;P. Nyssen;32;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:02;06:18;10,2666666666667
ligne 161 - drève des bonniers;16/09/2016;ChiroSp;43;;73;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:03;23:45;3,7
ligne 161 - drève des bonniers;16/09/2016;Myosp;12;P. Nyssen;15;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:03;23:45;3,7
ligne 161 - drève des bonniers;16/09/2016;parasi;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:03;23:45;3,7
ligne 161 - drève des bonniers;16/09/2016;Pip50;2;;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:03;23:45;3,7
ligne 161 - drève des bonniers;16/09/2016;PippiT;22;P. Nyssen;37;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;20:03;23:45;3,7
ligne 161 - drève des bonniers;17/09/2016;ChiroSp;12;;20;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:56;05:55;9,98333333333333
ligne 161 - drève des bonniers;17/09/2016;Myosp;5;;7;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:56;05:55;9,98333333333333
ligne 161 - drève des bonniers;17/09/2016;Pip50;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:56;05:55;9,98333333333333
ligne 161 - drève des bonniers;17/09/2016;PippiT;19;;44;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:56;05:55;9,98333333333333
ligne 161 - drève des bonniers;18/09/2016;ChiroSp;12;;19;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:54;03:03;7,15
ligne 161 - drève des bonniers;18/09/2016;Myosp;6;;8;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:54;03:03;7,15
ligne 161 - drève des bonniers;18/09/2016;PippiT;6;;24;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:54;03:03;7,15
ligne 161 - drève des bonniers;19/09/2016;ChiroSp;13;P. Nyssen;20;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:47;20:41;0,9
ligne 161 - drève des bonniers;19/09/2016;Myosp;3;;3;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:47;20:41;0,9
ligne 161 - drève des bonniers;19/09/2016;Pip50;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:47;20:41;0,9
ligne 161 - drève des bonniers;19/09/2016;PippiT;22;;48;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:47;20:41;0,9
ligne 161 - drève des bonniers;20/09/2016;ChiroSp;7;;7;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:47;21:21;1,56666666666667
ligne 161 - drève des bonniers;20/09/2016;parasi;1;P. Nyssen;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:47;21:21;1,56666666666667
ligne 161 - drève des bonniers;20/09/2016;Pip50;2;;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:47;21:21;1,56666666666667
ligne 161 - drève des bonniers;20/09/2016;PippiT;19;;75;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:47;21:21;1,56666666666667
ligne 161 - drève des bonniers;21/09/2016;ChiroSp;7;;10;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;20:26;0,666666666666667
ligne 161 - drève des bonniers;21/09/2016;Myosp;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;20:26;0,666666666666667
ligne 161 - drève des bonniers;21/09/2016;Pip50;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;20:26;0,666666666666667
ligne 161 - drève des bonniers;21/09/2016;PippiT;18;P. Nyssen;73;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;20:26;0,666666666666667
ligne 161 - drève des bonniers;22/09/2016;ChiroSp;27;;37;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;22:19;2,55
ligne 161 - drève des bonniers;22/09/2016;Myosp;5;;8;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;22:19;2,55
ligne 161 - drève des bonniers;22/09/2016;Pip50;3;;3;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;22:19;2,55
ligne 161 - drève des bonniers;22/09/2016;PippiT;24;P. Nyssen;98;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:46;22:19;2,55
ligne 161 - drève des bonniers;23/09/2016;ChiroSp;7;;7;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:38;20:37;0,983333333333333
ligne 161 - drève des bonniers;23/09/2016;Myosp;1;;1;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:38;20:37;0,983333333333333
ligne 161 - drève des bonniers;23/09/2016;Pip50;2;;2;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:38;20:37;0,983333333333333
ligne 161 - drève des bonniers;23/09/2016;PippiT;17;P. Nyssen;43;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:38;20:37;0,983333333333333
ligne 161 - drève des bonniers;24/09/2016;ChiroSp;18;P. Nyssen;23;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:36;20:52;1,26666666666667
ligne 161 - drève des bonniers;24/09/2016;Myosp;5;;5;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:36;20:52;1,26666666666667
ligne 161 - drève des bonniers;24/09/2016;Pip50;3;;3;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:36;20:52;1,26666666666667
ligne 161 - drève des bonniers;24/09/2016;PippiT;20;P. Nyssen;97;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:36;20:52;1,26666666666667
ligne 161 - drève des bonniers;25/09/2016;ChiroSp;27;;33;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:35;21:42;2,11666666666667
ligne 161 - drève des bonniers;25/09/2016;Myosp;3;;3;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:35;21:42;2,11666666666667
ligne 161 - drève des bonniers;25/09/2016;Pip50;3;;3;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:35;21:42;2,11666666666667
ligne 161 - drève des bonniers;25/09/2016;PippiT;33;P. Nyssen;89;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:35;21:42;2,11666666666667
ligne 161 - drève des bonniers;26/09/2016;ChiroSp;6;;8;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:33;19:55;0,366666666666667
ligne 161 - drève des bonniers;26/09/2016;PippiT;17;;54;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:33;19:55;0,366666666666667
ligne 161 - drève des bonniers;27/09/2016;ChiroSp;13;;22;154258;162895;Cavité - carrière, mine et grotte;;SM4Brux;P. Nyssen;Plecobrux;19:29;07:22;11,8833333333333
